AP3889,M-113(a),There is State of Mind-Israeli Music Festival with Ben-Moshe and his band/Soloist: David Moyel,יש מצב רוח/חפלה ישראלית עם בן-מוש ולהקתו/סולן: דודו מויאל,הזמנזת למופעים,,,,Cassette tape/Audio CD copy,,Hebrew,Festival/Pop,Israel,"13 titles listed, appear to be only 7 tracks",7,This album has not been catalogued at the title or track level.,,1985,"Israeli Counsulate, Philadephia, April 2003",x,x
AP3890,A-083(b),Yardena Arazi/ Gypsy Soul,ירדנה ארזי/נשמה צוענית,Natan Tomer Engineering,,,,Cassette Tape/Audio CD copy,,Hebrew,"Gypsy, Folk",tel-Aviv Israel,,6,This album has not been catalogued at the title or track level.,,,"Gift from Doris Samitz, Nov 20th 2001",X,x
AP3891,H-075(a),HaShem Always/ talking and singing,האשם תמיד/מדבר ומזמר,Hed Arzi MCB15234,,,,Cassette Tape,,Hebrew,Funk/Beat/Religious,Israel,,10,This album has not been catalogued at the title or track level.,,1986,"Israeli Counsulate, Philadephia, April 2003",x,
AP3892,H-076(a),Holiday Caress/30 toddeler songs/Holiday songs,חג לטף 30 שירי שירי חגים לפעוטות,CBS Records 40-53825,,,,Cassette Tape,,hebrew,Childrens/Holiday,Israel,,30,This album has not been catalogued at the title or track level.,,1978,"Israeli Counsulate, Philadephia, April 2003",x,
AP3893,B-151(a),The original cast: The world of Jacques Brel,ישראפון ובימות מגישים/ עולמו של ז'אק ברל,israphon 503 APB,,,,Audio CD,,Hebrew,Teather/Vocal/Play,Israel,,16,This album has not been catalogued at the title or track level.,,1970,"Israeli Counsulate, Philadephia, April 2003",,x
AP3894,S-174(b),Shishi Shabbat/Cantor Ehud Udi Spielman & B'nai Torah Congregation,שישישבת,B'nai Torah Congregation,,,,Audio CD,,Hebrew,Cantorial/Religious/Shabos,"Boca Raton, FL",,21,This album has not been catalogued at the title or track level. /Shabbat Morning- Shaharit,,,"Gift of Bart Banks, March, 2010",,x
AP3895,A-096(a),"Dudu Aharon, There is Nothing like Love",דודו אהרון: און כמו אהבה,Play Records,,,,Audio CD,,Hebrew,Israeli / Pop,Israel,,16,This album has not been catalogued at the title or track level.,,2011,"Purchase FNAC Lyon, France, October 23, 2013",,x
AP3896,N-051(a),"Lior Narkis, If You Come Down",ליאור נרקיס: אם תרדי,"Anva Music, LTD.",,,,Audio CD,,Hebrew,Israeli / Pop,Israel,,15,,,2012,"Purchase FNAC Lyon, France, October 23, 2013",,x
AP3897,A-068(d),Amsterdam Klezmer Band: Mokum         Live at Studio 150,,Amsterdam Klezmer Band,,,,Audio CD,,Yiddish/Dutch/Russian,Klezmer,,,16,This album has not been catalogued at First Line level.,,2012,,,x
AP3898,O-038(a),Crazy Otto Rides Again,,Decca DL8163,,,,"33 1/3 rpm 12"", Audio CD copy",,English,"Pop Instrumental, Barrelhouse  Piano, Vocal",USA,Palesteena,12,This album has not been catalogued at the title or track level.,,1951,,,x
AP3899,A-020(c),"Songs of Sepharad ""I'd like to begin the story""","Canciones de Sefarad ""Empezar quiero contar""",Coleccion Hisorica Pneuma PN 270,,,,Audio CD,,Ladino/Judeo-Spanish,`Sepharadic / Spanish,Spain,,19,This album has not been catalogued at the title or track level.,,2000,"Purchase FNAC Lyon, France, October 23, 2013",,x
AP3900,A-020(d),"Three Cultures - Jews, Christians and Muslims in Medieval Spain","Tres Culturas - Judios, Cristianos y Musulmanes en La Espana Medieval",Pneuma Pn 100,,,,Audio CD,,"Hebrew/ Ladino/Judeo-Spanish,",Medieval / Sepharadic / Spanish,Spain,,18,This album has not been catalogued at the title or track level. Christian Music Life And Pilgrimage Music for the Road to Santiago de Compostela,,1998/2011,"Purchase FNAC Lyon, France, October 23, 2013",,x
AP3901,T-015(g),Talila     Le Temps Des Bonheurs,,Naïve NJ 622611,,,,Audio CD,,"French, Yiddish",Yiddish Folk / Compilation,France,,15,This album has not been catalogued at the title or track level.,,2012,"Purchase FNAC Lyon, France, October 23, 2013",,x
AP3902,S-219(a),Sirba Octet        A Yiddishe Mame,,Naïve / Ambroise Am 128,,,,Audio CD,,French / Yiddish,Yiddish Folk / Compilation,"E.U. ? European Union, or United States",,10,This album has not been catalogued at the title or track level.,,2007,"Purchase FNAC Lyon, France, October 23, 2013",,x
AP3903,V0335,"CultureBuzz Converses with Astrith Baltsan: Israel's Anthem ""Hatikvah"" (The Hope)  (Video)",,CultureBuzz,,,,DVD,27:00:00,English/Hebrew,Spoken Word/Piano,Israel,,1,This album has not been catalogued at the title or track level. Origins of text and melody of Hatikvah and Yerushalayim Shel Zehav,,,Downloaded from Utube,,
AP3904,V0336,Lost Town (Video),,Goldstreet Films,,,,DVD,90:00:00,English,Spoken Word/Documentary/History,USA,,1,,,2014,"Purchase, Bookstore, Yiddish Book Center, July 2015",,
AP3905,P-068(g),Der East Side Fun Amol/ Jane Peppler & Friends,,Jane Peppler,,,,Audio CD Download From Internet,68:00:00,Yiddish,Yiddish/American/Pop,USA,,19,,,2015,"Downloaded from Internet, Sept 2015",,x
AP3906,A-038(e),Mark Aizikovitch/Shine My Star/,Gori Sori Moia Zvezda,Baumer Records LC 03050,,,,,57:00:00,Russian/Ukranian,Compilation,,,15,This album has not been catalogued at the title or track level.,,,"Purchase, Europe",,
AP3907,R-047(c),Mark Rubin: Jew of Oklahoma/ Southern Discomfort,,Mark Rubin,,,,Audio CD,,English,Rock/Novelty/Mountain/Dixieland/Doyne Fusion,Austin Texas,,12,,,2015,"Downloaded from Internet via CD Baby, Sept 2015",,x
AP3908,G-133(a),Jim Guttman/ Bessarabian Breakdown,,Kleztone Records Kleztone 002,,,,Audio CD,,,Klezmer/Instumental/ Various Genres,"Boston, MA",,11,This album has not been catalogued at the title or track level.,,2010,"Purchase, Book Store,Yiddish Book Center, July 2015",x,
AP3909,S-202(b),Paulina Shepherd / Three Centuries Ago,,Merlin Shepherd,,,,Audio CD,,Russian/Yiddish/Hebrew,Klezmer/Concert/Jazz,"Sussex, England",,11,,,2014,"Purchase, Book Store,Yiddish Book Center, July 2015",x,
AP3910,Z-024(b),Nigunim/ London/ Sklamberg/ Caine,,Tzadik tz7129,,,,Audio CD,,Hebrew/Yiddish,Klezmer/Religious/Chassidic/Traditional,"New York, NY",,9,This album has not been catalogued at the title or track level.,,1998,"Purchase, Book Store,Yiddish Book Center, July 2015",x,
AP3911,Y-062(a),Yiddish Art Trio/ Patrick Farrell/ Benjy Fox Rosen/ Michael Winograd,,Yiddish Art Trio,,,,Audio CD,,Yiddish,Klezmer/Concert/Various,"Goshen, CT",,13,This album has not been catalogued at the title or track level.,,2014,"Purchase Bookstore Yiddish Book Center, July 2015",,x
AP3912,A-081(d),Meir Ariel The Collection 4,מאיר אריאל  הולך בטל ומועד ונופל 4,direct media מדיה דיירקט,,,,Audio CD,,Hebrew,Compelation,Israel,"5 albums, includes lyric book with illlustrations",16,This album has not been catalogued at the title or track level.,,,"Israeli Counsulate, Philadephia, April 2003",,x
AP3913,A-081(e),Meir Ariel The Collection 5,מאיר אריאל  הולך בטל ומועד ונופל 5,direct media מדיה דיירקט,,,,Audio CD,,Hebrew,Compelation,Israel,"5 albums, includes lyric book with illlustrations",16,This album has not been catalogued at the title or track level.,,,"Israeli Counsulate, Philadephia, April 2003",,x
AP3914,D-038(a),Singing And Dancing Folk Dancing Collection,שירם ורוקדים יחד ריקודי מעגלים,Music Direct מדיה דירקט,,,,Audio CD 4 set,,Hebrew,Dance/Compelation,Israel,,20,This album has not been catalogued at the title or track level.,,2001,"Israeli Counsulate, Philadephia, April 2003",,x
AP3915,D-038(b),Singing And Dancing Folk Dancing Collection 2,שירם ורוקדים יחד ריקודי מעגלים 2,Music Direct מדיה דירקט,,,,Audio CD 4 set,,Hebrew,Dance/Compelation,Israel,,20,This album has not been catalogued at the title or track level.,,2001,"Israeli Counsulate, Philadephia, April 2003",,x
AP3916,D-038(c),Singing And Dancing Folk Dancing Collection 3,שירם ורוקדים יחד ריקודי מעגלים 3,Music Direct מדיה דירקט,,,,Audio CD 4 set,,Hebrew,Dance/Compelation,Israel,,20,This album has not been catalogued at the title or track level.,,2001,"Israeli Counsulate, Philadephia, April 2003",,x
AP3917,D-038(d),Singing And Dancing Folk Dancing Collection 4,שירם ורוקדים יחד ריקודי מעגלים 4,Music Direct מדיה דירקט,,,,Audio CD 4 set,,Hebrew,Dance/Compelation,Isreal,,20,This album has not been catalogued at the title or track level.,,2001,"Israeli Counsulate, Philadephia, April 2003",,x
AP3918,G-035(g),Gevatron the Collection 1,הגבעטרון שוב יוצא הזמר,Music Direct מדיה דירקט,,,,Audio CD 4 set,,Hebrew,Folk Singing/Dancing,Israel,,18,,,2000,"Israeli Counsulate, Philadephia, April 2003",,x
AP3919,G-035(h),Gevatron the Collection 2,הגבעטרון ים השיבולים,Music Direct מדיה דירקט,,,,Audio CD 4 set,,Hebrew,Folk Singing/Dancing,Israel,,18,,,,"Israeli Counsulate, Philadephia, April 2003",,x
AP3920,S-211(a),Israeli Scouts Friendship Caravan 2001,צופי ישראל 2001,The international department Israel Scouts & Friends of Scou,,,,Audio CD,,Hebrew/ English/ Yiddish,,,music Director: moshe yossef,13,This album has not been catalogued at the title or track level.,,2001,"Israeli Counsulate, Philadephia, April 2003",,x
AP3921,J-053(b),Andi Joseph/ I've Got Shabat Feeling,,Musical Mommy Productions,,,,Audio/CD,,English/Hebrew,Children/Rock/Religious,"Lenni, PA",,28,This album has not been catalogued at the title or track level.,,1999,"Purchase, Temple BZBI, 18th & Spruce Sts., Phila., PA December 2012",,x
AP3922,C-083(a),Catskills on Broadway/ Freddy Roman/ Mal Z Laurence/ Dick Capri/ Louise Duart,,Dov Audio,,,,Audio CD,70:00:00,English,Theater/Humor/Stand Up Comedy/Borscht Belt,"Beverly Hills, CA 90210",,6,,,1994,,,
AP3923,T-071(a),Reb Pinkhas Mordkhe Tayts / Tractate Tonit / Fasting,"ר"" פּנחס מרדכי טײַץ זצ""ל \ מסכת תענית המפורש (על סדר הש""ם",,,,,Cassette,,Yiddish,Spoken Word/Religious/Talmud,,,1,This album has not been catalogued at the title or track level.,,,,x,
AP3924,Y-031(c),The Yarkon Trio/The new program,שלישית גשר הירקון/ שתכנית החדשה,"israphon, ישראפון AP314 Helicon 94106-2",,,,Audio CD,,Hebrew,Love/Vocal Trio/Pop,Israel,,13,,,1994,"Israeli Counsulate, Philadephia, April 2003",,x
AP3925,A-086(a),The Dove of Peace songs of Talma Alyagon,התקוה חוזרת ללב שירים של תלמה אליגון,N.M.C. 20413-2,,,,Audio CD,,Hebrew,Pop/Vocal,Isreal,,20,This album has not been catalogued at the title or track level.,,1998,"Israeli Counsulate, Philadephia, April 2003",,x
AP3926,B-143(e),Yossi Banai sings Brassens,יוסי בנאי שר בראסנם,Hed Arzi הד ארצי,,,,Audio CD,,Hebrew,Vocal,Israel,,21,,,1997,"Israeli Counsulate, Philadephia, April 2003",,x
AP3927,O-037(A),My Homeland/Ronit Ofir/Songs we sang then/ A,למולדתי/רונית אופיר/שירים ששרנו אז/א,,,,,Audio CD set of 3 albums+book,,Hebrew,Israeli,Israel,,19,This album has not been catalogued at the title or track level.,,,"Israeli Counsulate, Philadephia, April 2003",,x
AP3928,V0146,The Wandering Jew/ Jacob Ben Ami/(Video),,,,,,DVD Copy,,Yiddish,Drama/Anti War/Anti Natzi,,,1,,,1933,Courtesy of Lazer Trachtenberg,,
AP3929,R-047(b),Hill Country Hannukah / A Celebration of Jewish Culture in Central Texas hosted by Mark Rubin,,Rubinchik Recordings RR036,,,,Audio CD,,Hebrew/Yiddish,Klezmer/Country/Jazz/Ecclectic,"Austin, Texas",,13,,,2001,"Gift of Robert & Molly Freedman, Purchase KlezKamp December 2001",,x
AP3930,Z-014(j),Tales Our Fathers Sang/ Yale Strom with Members of his bands Klazzj and Hot Pstromi/ New Jewish Music with Tam,,Global Village CD 180,,,,Audio CD,69:00:00,,Instrumental/,"New York, NY",,28,,,1999,Gift of Robert & Molly Freedman,,x
AP3931,S-160(a),"A Pinch of Snuff and other stories by Boris Sandler read by: Mina Bern, Shifre Lerer, David Rogow",אַ שמעק טאַבעקע און אַנדערע דערציילונגען פֿון באָריס סאַנדלער,Boris Sandler,,,,Audio CD,,Yiddish,Spoken Word/Literary Origin,"New York, NY",,4,,,2001,Gift of Robert & Molly Freedman,,x
AP3932,P-041(b),The Golden Peacock/Ten Yiddish Writers read from their poetry and verse/ The Voice of the Yiddish Writer/Sheva Zucker,די גאָלדענע פּאַווע\ דאָס קול פֿון דעם ייִדישן שרײַבער,Sheva Zucker,,,,Audio CD,,Yiddish,Spoken Word/Literary Origin,"Durham, NC",,44,,,2001,"Gift of Robert & Molly Freedman, Purchase KlezKamp 2001",,x
AP3933,F-059(a),"Belz, Mein Heimele/ Yiddish Songs/ Balazs Fellegi and his Friends",,Hungaraton Records LTD HCD 32049,,,,Audio CD,54:19:00,Yiddish?Hungarian,Theater/Literary Origin/Folk,Hungary,,18,,,2001,Gift of Robert & Molly Freedman,,x
AP3934,V-023(a),Monica Vardimon/ The Songs of my Heart/ Di Lider Fun Mayn Harts,די לידער פֿון מײַן האַרץ \מוניקה ורדעמון,Monica Vardiman,,,,Audio CD,47:27:00,Yiddish,Compilation/Theater/Folk,Israel,,12,,,,"Purchase from The Forward, New York City, September 2010",,x
AP3935,B-130(a),Bessarabia Klezmers /Tears and Joy of the Jewish Soul,,Osmosys OSMO CD 045,,,,Audio CD,,,Instrumental/Klezmer/Concert,"Tel Aviv, Israel",,13,,,2009,"Purchase from The Forward, New York City, September 2010",,x
AP3936,B-130(b),Bessarabia Klezmers /Soulful Nigunim/ Niguni Neshume,חמנישיית בסאראביה\ ניגוני נשמה,Beserabia Quintet,,,,Audio CD,,,Instrumental/Klezmer/Concert,"Tel Aviv, Israel",,11,,,2008,"Purchase from The Forward, New York City, September 2010",,x
AP3937,V0212,Yiddish Theater: A Love Story (Video),,New Love,,,,DVD,80:00:00,English/Yiddish,Documentary,USA,,1,This album has not been catalogued at the title or track level.,,2007,"Courtesy of Lazer Trachtenberg, July 2010",,
AP3938,B-131(a),Clare Burson/ Silver and Ash,,Rounder Records 11661 3278-2,,,,Audio CD,,English,Literary Origin/Pop,"Beverly Hills, CA",,10,Songs in the album imagine her Grandmother's life in Germany from her birth in 1919 to her escape in 1938.,,2010,"Purchase Amazon.com, Sept 2010",,x
AP3939,V0214,Jewmongous/ Blame The Jews (Video),,Jewmongous,,,,DVD from Utube,,English,Satire/Scurrulous/Humorous/Vulgar/Anti-Catholic,USA,,1,,,2006,Downlaod from internet October 2010,,x
AP3940,V0213,Yiddish Alef Bet Downloaded from Youtube (Video),,Naftali Stramer,,,,DVD x601,,Yiddish/Hebrew,Children/Educational/Contains Vugarity/,Israel,,1,Hebrew Subtitles,,2006,"Downloaded from Utube, October 2010",,
AP3941,V0215(1),Di Goldene Yatn: Part 1 (Video),די גאָלדענע יאַטן: חלק א' (ווידיאָ),Yidishshpil,,,,DVD Copy,,Yiddish,Humor/Comedy/Theater,Israel,,1,"Hebrew Subtitles / Yiddish Adaption of Neil Simon's ""The Sunshine Boys""",,,"Courtesy of Lazer Trachtenberg, October 2010",,
AP3942,C-023(p),Yamim Noraim/ Days of Awe/ Music for Rosh Hashanah & Yom Kippur,,Transcontinental Music Publications 950025,,,,"Audio CD (4 CDs, CD 3 is missing)",,Hebrew,Cantorial/Religious/Litergy/High Holy Days,"New York, New York",,,Liner notes list five albums- Jewel case accomodates only 4 albums,,1995,Gift of Robert & Molly Freedman,,x
AP3943,C-002(g),George David Weiss' Eight Days of Hannukah,,Holiday Time HT 36,,,,Cassette/ Audio CD copy,,,,"New York, NY",,2,,,1990,Gift of Robert & Molly Freedman,x,x
AP3944,O-024(a),The Old Testament in Music/ A. Vivaldi/P. Pokorny/M. Stern/J. D. Zelenka,"התנ""ר במוסיקה \ התנ""ר באמנויות",Oliverius OL 0003-2 131,,,,Audio CD,60:23:00,,Classical,Czech Republic,,14,,,1995,Gift of Robert & Molly Freedman,,x
AP3945,M-092(a),Chants Mystiques/Hidden Treasures of a Living Tradition/Alberto Mizrahi Tenor/Choral Mystique/ Matthew Lazar Conductor,,Polygram Special Markets 314 520 340-2,,,,Audio CD,,Hebrew,Chorale/Concert,"New York, NY",,18,,,1995,Gift of Robert & Molly Freedman,,x
AP3946,S-048(i),The Andy Statman Quartet/The Hidden Light,,Sony SK 60814,,,,Audio CD,54:53:00,,Instrumental/Klezmer/Classical,"New York, NY",,13,,,1998,Gift of Robert & Molly Freedman,,x
AP3947,S-163(a),Shira /Soaked & Salted/ A Jumping Fusion of Jazz & Folk,,Shira Music 1002 CD,,,,Audio CD,,,Instrumental/Klezmer/Ethnic Fusion/Jazz,"Madison, WI",,15,,,1995,Gift of Robert & Molly Freedman,,x
AP3948,S-164(a),Shlomit/Songs in Hebrew,שלומית,Koch World 340862,,,,Audio CD,,Hebrew,Israeli/Pop,Austria,,13,,,1996,Gift of Robert & Molly Freedman,,x
AP3949,C-065(a),Cayuga Klezmer Revival/ Klezmology,,Corncake Productions CDD 553 27,,,,Audio CD,,,Klezmer,"Ithica, NY",,15,,,1996,Gift of Robert & Molly Freedman,,x
AP3950,V0150,On A Heym/ Ida Kaminska/Shimon Dzigan/Yidroel Shumacher (Video),אָן אַ היים (ווידיאָ),,,,,DVD Copy,,Yiddish,Drama,Poland,,1,Based on Drama by Jacob Gordin/English Subtitles This Album has not been catalogued at the title or track level.,,1939,Courtesy of Lazer Trachtenberg,,
AP3951,M-079(h),Songs of the Sephardic Jews/ Pisne Sefarditu/ Daniela Demithova/ Rudolf Merinsky,,Oliverius Records OL 0004-2 131,,,,Audio CD,66.15,Ladino,Sephardic,Czech Republic,,19,,,1996,Gift of Robert & Molly Freedman,,x
AP3952,N-021(d),New Orleans Klezmer Allstars/ The Big Kibosh,,Shanachie Entertainment Corp 6026,,,,Audio CD,,,Instrumental/Klezmer,"Bronxville, NY",,15,,,1997,Gift of Robert & Molly Freedman/Gendelman Gift,,x
AP3953,I-017(d),"Israeli Folk Dances/ Third Series/Israeli Folk Dance Orchestra: Conductors Amitai Ne'eman, Elyakum",,Israel Music Foundation LP 7,,x,57,"33 1/3 rpm 12""",,Hebrew,Israeli/Dance,"New York, NY",,10,,,,"Purchase Thrift Shop, NYC, November 2009",,
AP3954,K-095(d),Camp Hillel/ Songs of 1976,,Allan Kinches,,x,68,"33 1/3 rpm 12""",,Hebrew/English,Camp Songs,New York,,15,,,1976,"Purchase Thrift Shop, NYC, November 2009",,
AP3955,R-069(a),Music at Congregation Rodeph Sholom New York City: Record I High Holy Days,,Congregation Rodeph Sholom NYC,,x,95,"33 1/3 rpm 12""",,Hebrew/English,Religious/Liturgy/High Holy Days,"New York, NY",,20,,,1980,"Purchase Thrift Shop, NYC, November 2009",,
AP3956,R-069(b),Music at Congregation Rodelph Sholom: Record II A Friday Evening Service for Youth Choir,,Congregation Rodeph Sholom NYC,,x,95,"33 1/3 rpm 12""",,Hebrew,Religious/Liturgy/Shabbat,"New York, NY",,16,,,1982,"Purchase Thrift Shop, NYC, November 2009",,
AP3957,J-049(a),18th Jewish Culture Festival in Krakow/18. Festiwal Kultury Zyd owskiej w Krakowie 28.06-06.07.2008,,Gazeta,,,,Audio CD,,Hebrew/Yiddish/Russian/Polish/Ladino,Performance/Compilation,Poland,,13,See article in Ephemera # 1028,,2008,Gift of Michael Steinman,,x
AP3958,J-049(b),19th Jewish Culture Festival in Krakow/19. Festiwal Kultury Zydowskiej w Krakowie 27.06-5.07.2009,,Gazeta,,,,Audio CD,,Hebrew/Yiddish/Russian/Polish/Arabic,Performance/Compilation,Poland,,13,See Article in Ephemera # 1028,,2009,Gift of Michael Steinman,,x
AP3959,D-005(z)2,The Best of Shimon Dzigan and friends Live Vol 1/ The S. Dzigan Show,המיטב של דז'יגאן וחברים בהופעה חיה מספר 1,Israel Music ICD 5061,,,,Audio CD/Cassette x643,,Yiddish,Humor/Spoken Word,Israel,,12,"Cassette Gift of Lazer Trachtenberg, March 2010",,1999,"Gift of Robert & Molly Freedman, purchase Center for Jewish History, NY",x,x
AP3960,K-103(c),The Rough Guide To Klezmer/ 2x CD /Special Edition With Bonus CD With Sukke,,Music Rough Guides Regnet1252cd,,,,Audio CD (1 of 2 CD Set,65:16:00,Yiddish,Klezmer/Concert,Hong Kong,,15,This album has not been catalogued at the title or track level.,,2011,"Purchase, Silver Platter Records, Seattle WA Sept 2011",,x
AP3961,K-103(d),Introducing Sukke,,Music Rough Guides Regnet1252cd,,,,Audio CD (2 of 2 CD Set,55:42:00,Yiddish,Klezmer/Concert,Hong Kong,,15,This album has not been catalogued at the title or track level.,,2011,"Purchase, Silver Platter Records, Seattle WA Sept 2011",,x
AP3962,K-144(a),Kleztory / Nomade,,Latitude 45 am1006,,,,Audio CD,64:22:00,,Klezmer,"Montreal, Canada",,16,,,2006,"Purchase, Silver Platter Records, Seattle WA Sept 2011",,x
AP3963,H-073(a),Harts Un Neshome / Von Jiddish..Bis Klezmer,,Auris Subtils 5044-1000,,,,Audio CD,55:38:00,,Klezmer/Compilation,Germany,,19,This album has not been catalogued at the title or track level.,,2009,"Purchase, Silver Platter Records, Seattle WA Sept 2011",,x
AP3964,K-145(a),The Kosher Red Hots / One With Everything On It,,Kosher Red Hots,,,,Audio CD,49:44:00,English/Yiddish/Ladino/English,Klezmer/Compilation,"Spokane, WA",,12,This album has not been catalogued at the title or track level.,,2005,"Purchase, Silver Platter Records, Seattle WA Sept 2011",,x
AP3965,B-139(a),Beyond The Pale / Postcards,,Borealis Records BCD 197,,,,Audio CD,,Yiddish,Fusion/Klezmer/Baltic/Rumanian/Compilation,Cadana,,16,,,2009,"Purchase, HMG, Vancouver, Canada, Sept 2011",,x
AP3966,K-026(o),The Crackow Klezmer Band Plays Masada Book Two/ Balan Book of Angels Vol 5,,Tzadik TZ7358,,,,Audio CD,,,Compilation/Modern/Fusion/Dissonance,New York,,8,This album has not been catalogued at the title or track level.,,2006,Purchase,,x
AP3967,V-024(a),Veretski Pass / The Klezmer Shul Live!,,Goldon Horn Records GHP0352,,,,Audio CD,,,Instrumental/Tone Poem,USA,,23,This album has not been catalogued at the title or track level. See notes for explanation of the music.,,2011,"Purchase, Cookie Segelstein, Sept 2011",,x
AP3968,R-009(k),Yosele Rosenblatt/ Yiddish Songs,יאָסעלע ראָזענבלאַט ייִדישע לידער,Israel Music ICD 5045,,,,Audio CD,,Yiddish,Concert,Israel,,14,,,1997,"Gift of Robert & Molly Freedman, purchase Center for Jewish History, NY",,x
AP3969,H-004(e),The Art of Cantor Mordechai Hershman,מרדכי הרשמן,Israel Music I.M. 1022,,,,Cassette/Audo CD Copy,,Hebrew,Cantorial/Concert,"Tel Aviv, Israel",,12,,,,Gift of Robert & Molly Freedman,x,x
AP3970,C-023(n),Early Cantorial Music (1909-1937) From Berlin,,,,,,Audio CD,,,Religious/Cantorial,Germany,,17,,,,"Gift of Molly and Robert Freedman, Purchase from Sal Kliger at JTS, New York",,x
AP3971,W-006(e),Chassidic Melodies sung by the world famous cantor Leibele Walman/ Chassidic Chorus & Orchestra directed by Yaakov Goldstein,ניגוני חסידים,Maloh Records MLP 8001,,x,114,"33 1/3 rpm 12""",,Hebrew,Cantorial/Concert/Chassidic,,,14,,,,,,
AP3972,C-001(m),Yonah Ben R' Shlomo Carlebach sings Yona Matzoh/ Original compositions by Yonah Ben R' Shlomo Carlebach,יונה בן שלמה קרליבך sings יונה מזאה,Yaron Gershovsky,,,,Audio CD Copy/Cassette X,,Hebrew,Religious,"Brooklyn, NY",,10,,,,Gift of Robert & Molly Freedman,x,
AP3973,M-033(e),The Matzorena!/ KlezDance Productions/ Maxwell Street Klezmer Band,,KlezDance Productions,,,,Cassette/ Audio CD copy,,,,"Skokie, IL",,2,,,1997,Gift of Robert & Molly Freedman,x,x
AP3974,P-054(a),Pirhei Yerushalaim,מצלילי המזרח\ פרחי ירושלים,Pirhei Yerushaliam,,,,Cassette/Audio CD Copy,,Hebrew,Religious,,,10,,,,Gift of Robert & Molly Freedman,x,x
AP3975,P-055(a),Roslyn Bresnick Perry/A Real American Girl/Stories of Immigration and Acculturation,,Global Village C-161,,,,Cassette/Audio CD Copy,,English,Spoken Word/Memory,"New York, NY",,5,,,1994,Gift of Robert & Molly Freedman,x,x
AP3976,A-005(i),Misha Alexandrovitch 2/Hashiveinu Hashem Eilecha Venashuva,מישה אלכסדרוביץ\ השיבנו ה' אליך ונשובה,RCA Red Seal ISK 1026,,,,Cassette/Audio CD Copy,,Hebrew,Religious/Cantorial/Concert,"Tel Aviv, Israel",,7,,local,,Gift of Robert & Molly Freedman,x,x
AP3977,K-061(c),Cantor Zawel Kwartin/ The Days of Awe,ימים נוראים,Collectors Guild CG620,,,,Cassette,,Hebrew,Religious/Cantorial/High Holy Days,"New York, NY",,11,,,,Gift of Robert & Molly Freedman,x,
AP3978,J-034(b),"Performed by the Jewish People's Philharmonic Chorus/Benymen Schaechter, Conductor",,Benyumen Schaechter,,,,Cassette/Audio CD Copy,4:00,Yiddish,Choral/Literary Origin/Live,"New York, NY",,1,,,2000,Gift of Benyumen Schaechter,x,x
AP3979,K-122(a),Kuzmir Klezmer Band/Little Jewish Town,,Koncesia 211/F-V,,,,Cassette/Audio CD copy,,,Klezmer/Traditional/Instrumental,"Cracow, Poland",,8,,,,Gift of Robert & Molly Freedman,x,x
AP3980,T-051(a),Yan Tabachnik / Jewish Songs /Gold Accordeon in America 1995,,Yan Tabachinik,,,,Cassette,,,Instrumental/Accordeon,"New York, NY",,,,,1995,Gift of Robert & Molly Freedman,x,
AP3981,T-051(b),Yan Tabachnik & His Group In America/ The Best of Jewish Songs 1995,,Yan Tabachinik,,,,Cassette,,,Instrumental/Accordeon,"New York, NY",,,,,1995,Gift of Robert & Molly Freedman,x,
AP3982,K-123(a),Ari Klein/ The lonliest nation of them all/ Chassidic Nigunim sung and composed by Ari Klein,,Aderet Records CW 118,,,,Cassette/Audio CD Copy,,Hebrew,Religious/Chassidic/Nigunim,"Brooklyn, NY",,11,,,1980,Gift of Robert & Molly Freedman,x,
AP3983,K-124(a),KlezMs./ The Klezmer Sampler/ All Klezmer/ All Women,,KlezMs.,,,,Cassette/Audio CD Copy,,,Klezmer/Instrumental,,,3,Demo tape. Same program either side.,,,Gift of Robert & Molly Freedman,x,x
AP3984,B-118(a),Schneur Zalman Baumgardner Cantorial,,Avanti C60,,,,Audio CD Copy/Cassette X89,,,Cantorial,,,,This album is not catalogued at the title and track level,,,Gift of Dr. Hy Newman,x,
AP3985,P-055(b),Roslyn Bresnick-Perry/ Holiday Memories of a Shtetl Childhood/ Gut Yontev...Gut Yor,,Global Village C 144,,,,Cassette/ Audio CD Copy,,English/Yiddish,Spoken Word/Memory/Holidays,"New York, NY",,5,,,1990,Gift of Robert & Molly Freedman,x,x
AP3986,E-018(e),Epstein Brothers/ Klezmer Music II,,EB Productions EB II,,,,Cassette,,,Klezmer/Instrumental,"Tamarac, FL",,15,,,1996,Gift of Robert & Molly Freedman,x,
AP3987,G-098(a),Chag Sameach/ Happy Holiday with Judy Caplan Ginsburgh,,Judy Caplan Ginsburgh 100T,,,,Cassette/Audio CD Copy,,Hebrew/English,Children/Educational/Holidays,"Alexandria, LA",,26,,,1985,Gift of Robert & Molly Freedman,x,x
AP3988,U-005(c),Bubliczki/ Koncert Piesni Zydowskiej/ Jerzy Bawol/ Tomasz Lato/Leslaw Lic/Irena Urbanska,,ART AMC 001,,,,Cassette,,,Klezmer,"Cracow, Poland",,16,,,,Gift of Robert & Molly Freedman,x,
