"trackId","sectionNum","matrixNum","placePerformed","instrumentation"
"S530","16.460","41847-1 ","NY","Baritone, tenor, Orchestra"
"S5300","16.266","T 68749","NY","Vocal"
"S5301","16.266","86864-1 ","NY","Vocal, vln, p"
"S5302","16.266","86865-2 ","NY","Vocal, vln, p"
"S5303","16.266","86866-1 ","NY","Vocal, vln, p"
"S5304","16.266","86867-2 ","NY","Vocal, vln, p"
"S5305","16.266","87114-1-2","NY","Vocal, vln, p"
"S5306","16.266","87115-2","NY","Vocal, vln, p"
"S5307","16.266","41791-2","NY","Vocal, Piano"
"S5308","16.266","41792-2","NY","Vocal, Piano"
"S5309","16.266","41793-1-2","NY","Vocal, Piano"
"S531","16.460","42001-2 ","NY","Baritone & Orchestra"
"S5310","16.266","41794-2-3","NY","Vocal, Piano"
"S5311","16.266","8054","NY","Vocal, Orchestra"
"S5312","16.266","8055","NY","Vocal, Orchestra"
"S5313","16.266","8081","NY","Vocal, Orchestra"
"S5314","16.266","8115","NY","Vocal, Orchestra"
"S5315","16.266","8116","NY","Vocal, Orchestra"
"S5316","16.266","8127","NY","Vocal, Orchestra"
"S5317","16.266","8128","NY","Vocal, Orchestra"
"S5318","16.266","8136","NY","Vocal"
"S5319","16.266","87742-1","NY","Vocal, vln, p "
"S532","16.460","N 105292","NY","Baritone"
"S5320","16.266","87744-1","NY","Vocal, vln, p "
"S5321","16.266","87745-2","NY","Vocal, vln, p "
"S5322","16.266","6197","NY","Vocal, Orchestra"
"S5323","16.266","6200","NY","Vocal, spoken"
"S5324","16.266","x","NY","Vocal"
"S5325","16.266","x","NY","Vocal"
"S5326","16.266","B 26083-1","NY","Vocal, spoken"
"S5327","16.266","B 26084-2","NY","Vocal, spoken"
"S5328","16.266","B 26234-2","NY","Vocal, spoken"
"S5329","16.266","S 70589-B","NY","Vocal, Orchestra"
"S533","16.460","N 105294","NY","Baritone"
"S5330","16.266","S 70590-A","NY","Vocal, Orchestra"
"S5331","16.266","S 70591-B","NY","Vocal, Orchestra"
"S5332","16.266","S 70592-A","NY","Vocal, Orchestra"
"S5333","16.266","88618-2","NY","Vocal, spoken"
"S5334","16.266","88619-2","NY","Vocal, spoken"
"S5335","16.266","B 27164-1","NY","Vocal, vln, p"
"S5336","16.266","B 27165-1","NY","Vocal, spoken"
"S5337","16.266","88920-1","NY","Vocal, spoken"
"S5338","16.266","88921","NY","Vocal, spoken"
"S5339","16.266","x","NY","Vocal"
"S534","16.470","B 18431-2 ","NY","Baritone & Orchestra "
"S5340","16.266","x","NY","Vocal"
"S5341","16.266","x","NY","Vocal"
"S5342","16.266","x","NY","Vocal"
"S5343","16.266","89292-","NY","Vocal, Orchestra"
"S5344","16.266","9063","NY","Vocal, spoken"
"S5345","16.266","9064","NY","Vocal, spoken"
"S5346","16.266","9075","NY","Vocal"
"S5347","16.266","9076","NY","Vocal"
"S5348","16.266","89706-1","NY","Vocal, Orchestra"
"S5349","16.266","89709-1","NY","Vocal, Orchestra"
"S535","16.470","B 18431-3 ","NY","Baritone & Orchestra "
"S5350","16.266","x","NY","Vocal"
"S5351","16.266","9457","NY","Vocal, Orchestra"
"S5352","16.266","9458","NY","Vocal, Orchestra"
"S5353","16.266","E 26975","NY","Vocal, Orchestra (8 men)"
"S5354","16.266","E 26797","NY","Vocal, spoken"
"S5355","16.266","E 26798","NY","Vocal, spoken"
"S5356","16.266","E 26800","NY","Vocal, spoken"
"S5357","16.267","x","NY","Tenor"
"S5358","16.267","x","NY","Tenor"
"S5359","16.267","19956-1","NY","Tenor, Orchestra"
"S536","16.470","B 18474-1 ","NY","Baritone & Orchestra "
"S5360","16.267","19957-2","NY","Tenor, Orchestra"
"S5361","16.267","19958-1","NY","Tenor, Orchestra"
"S5362","16.267","19959-2","NY","Tenor, Orchestra"
"S5363","16.267","19960-2","NY","Tenor, Orchestra"
"S5364","16.268","44648-","NY","Spoken"
"S5365","16.268","44649-","NY","Spoken"
"S5366","16.269","x","NY","Vocal"
"S5367","16.269","x","NY","Vocal"
"S5368","16.269","B 9084-2","NY","Vocal, Orchestra"
"S5369","16.269","B 9085-1-2","NY","Vocal, Orchestra"
"S537","16.470","B 18620-2 ","NY","Baritone & Orchestra "
"S5370","16.269","C 9086-2","NY","Vocal, Orchestra"
"S5371","16.269","C 9087-1","NY","Vocal, Orchestra"
"S5372","16.269","B 9088-2","NY","Vocal, Orchestra"
"S5373","16.269","B 9089-2","NY","Vocal, Orchestra"
"S5374","16.269","B 9090-2","NY","Vocal, Orchestra"
"S5375","16.269","C 9092-1","NY","Vocal, Orchestra"
"S5376","16.269","B 9093-1-2","NY","Vocal, Orchestra"
"S5377","16.269","B 9094-1","NY","Vocal, Orchestra"
"S5378","16.270","W 110022-2","NY","Vocal, Orchestra"
"S5379","16.270","W 110023","NY","Vocal, Orchestra"
"S538","16.470","B 18621-2 ","NY","Baritone & Orchestra "
"S5380","16.271","x","NY","Tenor"
"S5381","16.271","x","NY","Tenor"
"S5382","16.271","x","NY","Tenor"
"S5383","16.271","x","NY","Tenor"
"S5384","16.271","x","NY","Tenor"
"S5385","16.271","x","NY","Tenor"
"S5386","16.271","x","NY","Tenor"
"S5387","16.271","x","NY","Tenor"
"S5388","16.271","x","NY","Tenor"
"S5389","16.271","x","NY","Tenor"
"S539","16.470","B 19073-2 ","NY","Baritone & Orchestra "
"S5390","16.271","x","NY","Tenor"
"S5391","16.271","x","NY","Tenor"
"S5392","16.271","x","NY","Tenor"
"S5393","16.271","x","NY","Tenor"
"S5394","16.271","x","NY","Tenor"
"S5395","16.271","x","NY","Tenor"
"S5396","16.271","x","NY","Tenor"
"S5397","16.271","x","NY","Tenor"
"S5398","16.271","x","NY","Tenor"
"S5399","16.271","x","NY","Tenor"
"S54","16.800","BS 062897-1","NY","Vocals & unk tp, vln, p, Sos"
"S540","16.470","B 19074-2 ","NY","Baritone & Orchestra "
"S5400","16.271","x","NY","Tenor"
"S5401","16.271","x","NY","Tenor"
"S5402","16.271","x","NY","Tenor"
"S5403","16.271","x","NY","Tenor"
"S5404","16.271","x","NY","Tenor"
"S5405","16.271","x","NY","Tenor"
"S5406","16.271","4101","NY","Tenor, p, tp"
"S5407","16.271","4103","NY","Tenor, p"
"S5408","16.271","4104","NY","Tenor, p"
"S5409","16.271","4105","NY","Tenor, tp, org "
"S541","16.470","B 19429-2 ","NY","Baritone & Orchestra "
"S5410","16.271","3172-","NY","Tenor, p "
"S5411","16.271","x","NY","Tenor and ?"
"S5412","16.271","x","NY","Tenor and ?"
"S5413","16.271","x","NY","Tenor, cornet, clarinet and piano"
"S5414","16.271","x","NY","Tenor, cornet, clarinet and piano"
"S5415","16.271","x","NY","Tenor, cornet, clarinet and piano"
"S5416","16.271","x","NY","Tenor, cornet, clarinet and piano"
"S5417","16.271","x","NY","Tenor and ?"
"S5418","16.271","x","NY","Tenor and ?"
"S5419","16.271","x","NY","Tenor and Piano"
"S542","16.470","B 19430-1 ","NY","Baritone & Orchestra "
"S5420","16.271","x","NY","Tenor and ?"
"S5421","16.271","x","NY","Tenor and ?"
"S5422","16.271","x","NY","Tenor and ?"
"S5423","16.271","x","NY","Tenor and ?"
"S5424","16.271","x","NY","Tenor and ?"
"S5425","16.271","x","NY","Tenor and ?"
"S5426","16.271","x","NY","Tenor and ?"
"S5427","16.271","x","NY","Tenor and ?"
"S5428","16.271","x","NY","Tenor and Piano"
"S5429","16.271","x","NY","Tenor and ?"
"S543","16.470","B 20182 ","NY","Baritone & Orchestra "
"S5430","16.271","x","NY","Tenor and Piano"
"S5431","16.271","x","NY","Tenor and ?"
"S5432","16.271","x","NY","Tenor and ?"
"S5433","16.271","x","NY","Tenor and ?"
"S5434","16.271","x","NY","Tenor and ?"
"S5435","16.271","x","NY","Tenor and ?"
"S5436","16.271","x","NY","Tenor and ?"
"S5437","16.271","x","NY","Tenor and Piano"
"S5438","16.271","5705","NY","Tenor and Orchestra"
"S5439","16.271","5706","NY","Tenor and Orchestra"
"S544","16.470","B 20183-1 ","NY","Baritone & Orchestra "
"S5440","16.271","5707","NY","Tenor and Orchestra"
"S5441","16.271","5708","NY","Tenor and Orchestra"
"S5442","16.271","5709","NY","Tenor and Orchestra"
"S5443","16.271","5711","NY","Tenor and Orchestra"
"S5444","16.271","5712","NY","Tenor and Orchestra"
"S5445","16.271","5850","NY","Tenor and Orchestra"
"S5446","16.271","5851","NY","Tenor and Orchestra"
"S5447","16.271","5853","NY","Tenor and Orchestra"
"S5448","16.271","x","NY","Tenor and Piano"
"S5449","16.271","x","NY","Tenor and Piano"
"S545","16.470","B 20907-3 ","NY","Baritone & Orchestra "
"S5450","16.271","x","NY","Tenor"
"S5451","16.271","x","NY","Tenor"
"S5452","16.271","x","NY","Tenor"
"S5453","16.271","x","NY","Tenor"
"S5454","16.271","x","NY","Tenor"
"S5455","16.271","x","NY","Tenor"
"S5456","16.271","x","NY","Tenor"
"S5457","16.271","x","NY","Tenor"
"S5458","16.271","x","NY","Tenor"
"S5459","16.271","x","NY","Tenor"
"S546","16.470","B 20908-2 ","NY","Baritone & Orchestra "
"S5460","16.271","x","NY","Tenor"
"S5461","16.271","x","NY","Tenor"
"S5462","16.271","x","NY","Tenor"
"S5463","16.271","x","NY","Tenor"
"S5464","16.271","x","NY","Tenor"
"S5465","16.271","x","NY","Tenor"
"S5466","16.271","x","NY","Tenor"
"S5467","16.271","x","NY","Tenor, Piano"
"S5468","16.271","x","NY","Tenor, Piano"
"S5469","16.271","1960-1","NY","Tenor, Piano"
"S547","16.470","B 20909-2 ","NY","Baritone & Orchestra "
"S5470","16.271","1961-1 (M 236)","NY","Tenor, Piano"
"S5471","16.271","1963-1","NY","Tenor, Piano"
"S5472","16.271","1964-1","NY","Tenor, Piano"
"S5473","16.271","1966-1","NY","Tenor, Piano"
"S5474","16.271","1967-1","NY","Tenor, Piano"
"S5475","16.271","1968-1","NY","Tenor, Piano"
"S5476","16.271","x","NY","Tenor, Orchestra"
"S5477","16.271","x","NY","Tenor, Orchestra"
"S5478","16.271","x","NY","Tenor, Orchestra"
"S5479","16.271","x","NY","Tenor, Orchestra"
"S548","16.470","B 20910-2 ","NY","Baritone & Orchestra "
"S5480","16.271","x","NY","Tenor, Orchestra"
"S5481","16.271","x","NY","Tenor, Orchestra"
"S5482","16.271","x","NY","Tenor"
"S5483","16.271","x","NY","Tenor"
"S5484","16.271","x","NY","Tenor"
"S5485","16.271","x","NY","Tenor"
"S5486","16.271","x","NY","Tenor"
"S5487","16.271","x","NY","Tenor"
"S5488","16.271","B 6625-1","NY","Tenor, Orchestra"
"S5489","16.271","B 6626-1","NY","Tenor, Orchestra"
"S549","16.470","B 21174-2 ","NY","Baritone & Orchestra "
"S5490","16.271","B 6627-1","NY","Tenor, Orchestra"
"S5491","16.271","B 6628-1","NY","Tenor, Orchestra"
"S5492","16.271","B 6629-1","NY","Tenor, Orchestra"
"S5493","16.271","B 6630-1","NY","Tenor, Orchestra"
"S5494","16.271","B 6635-1","NY","Tenor, Orchestra"
"S5495","16.271","B 6636-1","NY","Tenor, Orchestra"
"S5496","16.271","B 6637-1","NY","Tenor, Orchestra"
"S5497","16.271","B 6638-1","NY","Tenor, Orchestra"
"S5498","16.271","B 6639-1","NY","Tenor, Orchestra"
"S5499","16.271","C 9128-1","NY","Tenor, Orchestra"
"S55","16.800","BS 065065-1","NY","Vocals, tp, tb, cl, p, g, Sos, dms"
"S550","16.470","B 21175-3 ","NY","Baritone & Orchestra "
"S5500","16.271","B 9129-1","NY","Tenor, Orchestra"
"S5501","16.271","B 91301","NY","Tenor, Orchestra"
"S5502","16.271","B 9131-1","NY","Tenor, Orchestra"
"S5503","16.271","C 9132-1","NY","Tenor, Orchestra"
"S5504","16.271","B9133-1","NY","Tenor, Orchestra"
"S5505","16.271","C 9134-1","NY","Tenor, Orchestra"
"S5506","16.271","B 9135-1","NY","Tenor, Orchestra"
"S5507","16.271","B 9136-1","NY","Tenor, Orchestra"
"S5508","16.271","B 9137-1","NY","Tenor, Orchestra"
"S5509","16.271","B 9138","NY","Tenor, Orchestra"
"S551","16.470","B 21763-2 ","NY","Baritone, Baritone & Orchestra (?)"
"S5510","16.271","B 9139","NY","Tenor, Orchestra"
"S5511","16.271","C 9140-1","NY","Tenor, Orchestra"
"S5512","16.271","B 9141-1","NY","Tenor, Orchestra"
"S5513","16.271","x","NY","Tenor, Orchestra"
"S5514","16.271","x","NY","Tenor, Orchestra"
"S5515","16.271","x","NY","Tenor, Orchestra"
"S5516","16.271","x","NY","Tenor, Orchestra"
"S5517","16.271","x","NY","Tenor, Orchestra"
"S5518","16.271","x","NY","Tenor, Orchestra"
"S5519","16.271","x","NY","Tenor, Orchestra"
"S552","16.470","B 21764-2 ","NY","Baritone, Baritone & Orchestra (?)"
"S5520","16.271","x","NY","Tenor, Orchestra"
"S5521","16.271","x","NY","Tenor, Orchestra"
"S5522","16.271","4842-2","NY","Tenor, Orchestra"
"S5523","16.271","38230-1","NY","Tenor, Orchestra"
"S5524","16.271","38231-1","NY","Tenor, Orchestra"
"S5525","16.271","38232-1","NY","Tenor, Orchestra"
"S5526","16.271","38233-1","NY","Tenor, Orchestra"
"S5527","16.271","38234-1","NY","Tenor, Orchestra"
"S5528","16.271","38235-1","NY","Tenor, Orchestra"
"S5529","16.271","3727-1","NY","Tenor, Orchestra"
"S553","16.470","B 21789-2 ","NY","Baritone & Orchestra"
"S5530","16.271","3728-2","NY","Tenor, Orchestra"
"S5531","16.271","3729","NY","Tenor, Orchestra"
"S5532","16.271","3730-2","NY","Tenor, Orchestra"
"S5533","16.271","41396-2","NY","Tenor, Orchestra"
"S5534","16.271","41397-2","NY","Tenor, Orchestra"
"S5535","16.272","x","NY","Soprano, Piano"
"S5536","16.272","88601","NY","Soprano, vln, fl, harp "
"S5537","16.272","88602-2 ","NY","Soprano, vln, fl, harp "
"S5538","16.272","x","Camden, NJ","Soprano"
"S5539","16.272","BVE 43774-1 ","Camden, NJ","Soprano and Piano"
"S554","16.470","B 21803-2 ","NY","Baritone & Orchestra"
"S5540","16.272","BVE 43775-1 ","Camden, NJ","Soprano and Piano"
"S5541","16.273","T 67092","NY","c, vln, cl, tb, p, bbs, dm "
"S5542","16.273","T 67094","NY","c, vln, cl, tb, p, bbs, dm "
"S5543","16.274","BVE 43980-2 ","NY","Vocal, c, vln, fl, cl, vc, p, tuba "
"S5544","16.274","BVE 43981-1 ","NY","Vocal, c, vln, fl, cl, vc, p, tuba "
"S5545","16.274","BVE 43982-2 ","NY","Vocal, c, vln, fl, cl, vc, p, tuba "
"S5546","16.274","BVE 43983-2 ","NY","Vocal, c, vln, fl, cl, vc, p, tuba "
"S5547","16.275","B 24090-3 ","NY","Vocal, orchestra"
"S5548","16.275","B 24090-5 ","NY","Vocal, orchestra"
"S5549","16.275","B 24215-2 ","NY","Vocal, orchestra"
"S555","16.470","B 21764-3 ","NY","Baritone, Baritone & Orchestra (?)"
"S5550","16.275","B 24215-4 ","NY","Vocal, orchestra"
"S5551","16.276","BVE 39365-2 ","Camden, NJ","Vocal, orchestra"
"S5552","16.276","BVE 39366-1 ","Camden, NJ","Vocal, orchestra"
"S5553","16.277","CVE 41995-1","Camden, NJ","Vocal, Organ"
"S5554","16.277","CVE 41996-2","Camden, NJ","Vocal, Organ"
"S5555","16.277","CVE 41997-2","Camden, NJ","Vocal, Organ"
"S5556","16.277","CVE 41998-2","Camden, NJ","Vocal, Organ"
"S5557","16.277","CVE 41995-2","Camden, NJ","Vocal, Organ"
"S5558","16.277","CVE 45089-1","Camden, NJ","Vocal, Organ"
"S5559","16.277","BVE 42966-2 ","Camden, NJ","Vocal, Organ"
"S556","16.470","B 22870-2 ","NY","Baritone & Orchestra"
"S5560","16.277","BVE 47658-2","Camden, NJ","Vocal, Organ"
"S5561","16.277","BVE 47659-2","Camden, NJ","Vocal, Organ"
"S5562","16.277","BVE 47660-1","Camden, NJ","Organ"
"S5563","16.277","BVE 47661-1","Camden, NJ","Organ"
"S5564","16.278","58095-2","NY","Soprano, Orchestra"
"S5565","16.278","58280-2","NY","Soprano, Orchestra"
"S5566","16.279","x","NY","Vocal"
"S5567","16.279","x","NY","Vocal"
"S5568","16.280","x","NY","Vocal"
"S5569","16.281","x","NY","Baritone"
"S557","16.470","B 22871-2 ","NY","Baritone & Orchestra"
"S5570","16.281","x","NY","Baritone"
"S5571","16.281","x","NY","Baritone"
"S5572","16.281","x","NY","Baritone"
"S5573","16.281","x","NY","Baritone"
"S5574","16.281","x","NY","Baritone"
"S5575","16.281","x","NY","Baritone"
"S5576","16.281","x","NY","Baritone"
"S5577","16.281","x","NY","Baritone"
"S5578","16.281","x","NY","Baritone"
"S5579","16.281","B 23823-2","NY","Baritone, vc, org "
"S558","16.470","B 22872-2 ","NY","Baritone & Orchestra"
"S5580","16.281","B 23824-2","NY","Baritone, vc, org "
"S5581","16.282","x","NY","Tenor, Piano"
"S5582","16.282","C 29767-2","NY","Tenor, vln, fl, vla, org"
"S5583","16.282","C 29784-1","NY","Tenor, vln, fl, vla, org"
"S5584","16.282","C 32290-2","NY","Tenor, 2 vln, fl, cl, vc, p "
"S5585","16.282","C 32291-3","NY","Tenor, org"
"S5586","16.282","C 32291-6","NY","Tenor, org"
"S5587","16.283","4503-2","NY","Baritone, Organ"
"S5588","16.283","4504-1","NY","Baritone, Organ"
"S5589","16.283","4505-1","NY","Baritone, Organ"
"S559","16.470","B 24296-2 ","NY","Baritone & Orchestra"
"S5590","16.283","4506-2","NY","Baritone, Organ"
"S5591","16.284","E 27589-","NY","Tenor, Orchestra (10 men) "
"S5592","16.284","E 27590-","NY","Tenor, Orchestra (10 men) "
"S5593","16.284","E 28116","NY","Tenor, Orchestra (10 men) "
"S5594","16.284","E 28117","NY","Tenor, Orchestra (10 men) "
"S5595","16.285","x","NY","Vocal"
"S5596","16.285","B 18608-1","NY","Vocal, Orchestra"
"S5597","16.285","B 18609","NY","Vocal, Orchestra"
"S5598","16.285","61621-","NY","Vocal"
"S5599","16.285","1204-2","NY","Chorus, Orchestra"
"S56","16.800","BS 065066-1","NY","Vocals, tp, tb, cl, p, g, Sos, dms"
"S560","16.470","B 24297-2 ","NY","Baritone & Orchestra"
"S5600","16.285","1205-1-2","NY","Chorus, Orchestra"
"S5601","16.286","BVE 33436-2","Camden, NJ","Vocal, Orchestra"
"S5602","16.286","BVE 33437-2","Camden, NJ","Vocal, Orchestra"
"S5603","16.286","BVE 34977-2 ","Camden, NJ","Vocal, Orchestra, Chorus (2 men, 2 women)"
"S5604","16.286","BVE 34978-2 ","Camden, NJ","Vocal, Orchestra, Chorus (2 men, 2 women)"
"S5605","16.286","BVE 34979-1 ","Camden, NJ","Vocal, Orchestra"
"S5606","16.286","BVE 35427-1 ","Camden, NJ","Vocal, Orchestra"
"S5607","16.286","BVE 35428-2 ","Camden, NJ","Vocal, Orchestra"
"S5608","16.286","BVE 35390-3 ","NY","Vocal, Orchestra"
"S5609","16.286","BVE 35391-3","NY","Vocal, Orchestra"
"S561","16.470","B 24298-2 ","NY","Baritone & Orchestra"
"S5610","16.286","BVE 37309-1 ","Camden, NJ","Vocal, Orchestra"
"S5611","16.286","BVE 37322-1 ","Camden, NJ","Vocal, Orchestra"
"S5612","16.286","BVE 37323-1 ","Camden, NJ","Vocal, Orchestra"
"S5613","16.286","CVE 38714-2 ","NY","Vocal, vln, fl, cl, sax, p, bj, uke, g, tuba, traps"
"S5614","16.286","CVE 38715-2 ","NY","Vocal, vln, fl, cl, sax, p, bj, uke, g, tuba, traps"
"S5615","16.286","CVE 38716-1 ","NY","Vocal, vln, fl, cl, sax, p, bj, uke, g, tuba, traps"
"S5616","16.286","CVE 38717-2 ","NY","Vocal, vln, fl, cl, sax, p, bj, uke, g, tuba, traps"
"S5617","16.286","BVE 40001-1 ","Camden, NJ","Vocal, Orchestra"
"S5618","16.286","BVE 40002-2 ","Camden, NJ","Vocal, Orchestra"
"S5619","16.286","BVE 40003-1 ","Camden, NJ","Vocal, Orchestra"
"S562","16.470","B 26462-2 ","NY","Baritone & Orchestra"
"S5620","16.286","BVE 40004-1 ","Camden, NJ","Vocal, Orchestra"
"S5621","16.286","BVE 40263-1 ","NY","Vocal, Orchestra"
"S5622","16.286","BVE 40264-1 ","NY","Vocal, Orchestra"
"S5623","16.286","BVE 40265-2 ","NY","Vocal, Orchestra"
"S5624","16.287","x","NY","Vocal"
"S5625","16.287","x","NY","Vocal, Orchestra"
"S5626","16.288","3017-","NY","Vocal, Piano"
"S5627","16.288","x","NY","Vocal, Piano"
"S5628","16.289","x","NY","Cantor, Piano, Baritone"
"S5629","16.289","B 20911-2","NY","Cantor, Baritone, Orchestra"
"S563","16.470","B 26463-1 ","NY","Baritone & Orchestra"
"S5630","16.289","B 20912-2","NY","Cantor, Baritone, Orchestra"
"S5631","16.289","B 21527-2","NY","Cantor, Baritone, Orchestra"
"S5632","16.289","B 21528-1","NY","Cantor, Baritone, Orchestra"
"S5633","16.289","B 21528-2","NY","Cantor, Baritone, Orchestra"
"S5634","16.289","B 21528-4","NY","Cantor, Baritone, Orchestra"
"S5635","16.290","C 665","NY","Spoken"
"S5636","16.290","C 666","NY","Spoken"
"S5637","16.290","87297-","NY","Spoken"
"S5638","16.290","87298-","NY","Spoken"
"S5639","16.290","x","NY","Spoken"
"S564","16.480","30828-2 ","NY","Tenor & Organ"
"S5640","16.290","x","NY","Spoken"
"S5641","16.290","N 69994-","NY","Spoken, Orchestra"
"S5642","16.290","N 69995-","NY","Spoken, Orchestra"
"S5643","16.291","W 105883-3","NY","Clarinet, tb, p, Sos "
"S5644","16.291","x","NY","Clarinet, tb, p, Sos "
"S5645","16.291","x","NY","Clarinet, tb, p, Sos "
"S5646","16.291","W 105884-2","NY","Clarinet, tb, p, Sos "
"S5647","16.291","x","NY","Clarinet, tb, p, Sos "
"S5648","16.291","W 105885-1","NY","Clarinet, tb, p, Sos "
"S5649","16.291","W 105886-2","NY","Clarinet, tb, p, Sos "
"S565","16.480","30829-1 ","NY","Tenor & Organ"
"S5650","16.291","x","NY","Clarinet, tb, p, Sos "
"S5651","16.291","W 106200-1","NY","Clarinet, tb, ten sax, p, bj "
"S5652","16.291","W 106201-2","NY","Clarinet, tb, ten sax, p, bj "
"S5653","16.291","W 106202-2","NY","Clarinet, tb, ten sax, p, bj "
"S5654","16.291","W 106203-2","NY","Clarinet, tb, ten sax, p, bj "
"S5655","16.291","W 107782-1","NY","Clarinet"
"S5656","16.291","W 107783-1","NY","Clarinet"
"S5657","16.291","W 108689-2","NY","Clarinet, Orchestra"
"S5658","16.291","E 31603-","NY","Clarinet"
"S5659","16.291","E 31606-B","NY","Clarinet"
"S566","16.480","CVE 43776-1","Camden, NJ","Tenor & Organ"
"S5660","16.291","BVE 58343-1","NY","Clarinet, c, vln, fl, tb, p, tuba "
"S5661","16.291","BVE 58344-2","NY","Clarinet, c, vln, fl, tb, p, tuba "
"S5662","16.291","M 227-2","NY","Own cl, unk tp, 2 vln, vc, p, Sos "
"S5663","16.291","M 228-2","NY","Own cl, unk tp, 2 vln, vc, p, Sos "
"S5664","16.291","M 229-2","NY","Own cl, unk tp, 2 vln, vc, p, Sos "
"S5665","16.291","M 230-2","NY","Own cl, unk tp, 2 vln, vc, p, Sos "
"S5666","16.291","BS 056703-1","NY","Own cl, unk acn, p, Sos "
"S5667","16.291","BS 056704-1","NY","Own cl, unk acn, p, Sos "
"S5668","16.291","BS 056705-1","NY","Own cl, unk acn, p, Sos "
"S5669","16.291","BS 056706-1","NY","Own cl, unk acn, p, Sos "
"S567","16.480","CVE 43777-1 ","Camden, NJ","Tenor & Organ"
"S5670","16.291","BS 056707-1","NY","Own cl, unk acn, p, Sos "
"S5671","16.291","BS 056708-1","NY","Own cl, unk acn, p, Sos "
"S5672","16.291","BS 056709-1","NY","Own cl, unk acn, p, Sos "
"S5673","16.291","BS 056710-1","NY","Own cl, unk acn, p, Sos "
"S5674","16.291","BS 058604-1","NY","Clarinet, vln, p, Sos, traps "
"S5675","16.291","BS 058605","NY","Clarinet, vln, p, Sos, traps "
"S5676","16.291","BS 058606-1","NY","Clarinet, vln, p, Sos, traps "
"S5677","16.291","BS 058607-1","NY","Clarinet, vln, p, Sos, traps "
"S5678","16.291","BS 065000-1","NY","Own cl, acn, dm "
"S5679","16.291","BS 065001-1","NY","Own cl, acn, dm "
"S568","16.480","CVE 43778-1 ","Camden, NJ","Tenor & Organ"
"S5680","16.291","x","NY","Own cl, acn, dm "
"S5681","16.291","BS 065002-1","NY","Own cl, acn, dm "
"S5682","16.291","x","NY","Own cl, acn, dm "
"S5683","16.291","BS 065003-1","NY","Own cl, acn, dm "
"S5684","16.291","BS 065004-1","NY","Own cl, acn, dm "
"S5685","16.291","BS 065005-1","NY","Own cl, acn, dm "
"S5686","16.291","BS 065006-1","NY","Own cl, acn, dm "
"S5687","16.291","BS 065007-1","NY","Own cl, acn, dm "
"S5688","16.291","x","NY","Own cl, acn, dm "
"S5689","16.291","BS 065930","NY","Own cl, unk acn, g, Sos "
"S569","16.480","CVE 43779-2 ","Camden, NJ","Tenor & Organ"
"S5690","16.291","BS 065931-1","NY","Own cl, unk acn, g, Sos "
"S5691","16.291","BS 065932-1","NY","Own cl, unk acn, g, Sos "
"S5692","16.291","BS 065933-1","NY","Own cl, unk acn, g, Sos "
"S5693","16.291","BS 065934-1","NY","Own cl, unk acn, g, Sos "
"S5694","16.291","BS 065935-1","NY","Own cl, unk acn, g, Sos "
"S5695","16.291","BS 065936-1","NY","Own cl, unk acn, g, Sos "
"S5696","16.291","BS 065937-1","NY","Own cl, unk acn, g, Sos "
"S5697","16.291","BS 068577-1","NY","Cl, acn, dm"
"S5698","16.291","BS 068578-1","NY","Cl, acn, dm"
"S5699","16.291","BS 068579-1","NY","Cl, acn, dm"
"S57","16.800","BS 065067-1","NY","Vocals, tp, tb, cl, p, g, Sos, dms"
"S570","16.490","B 17969-2 ","NY","Vocal & Orchestra"
"S5700","16.291","BS 068580-1","NY","Cl, acn, dm"
"S5701","16.291","BS 068581-1","NY","Cl, acn, dm"
"S5702","16.291","BS 068582-1","NY","Cl, acn, dm"
"S5703","16.291","BS 068583-1","NY","Cl, acn, dm"
"S5704","16.291","BS 068584-1","NY","Cl, acn, dm"
"S5705","16.291","BS 073722-1","NY","Own cl, acn, p, Sos"
"S5706","16.291","BS 073723-1","NY","Own cl, acn, p, Sos"
"S5707","16.291","BS 073724-1","NY","Own cl, acn, p, Sos"
"S5708","16.291","BS 073725-1","NY","Own cl, acn, p, Sos"
"S5709","16.291","BS 073726-1","NY","Own cl, acn, p, Sos"
"S571","16.490","x","NY","Vocal & Piano"
"S5710","16.291","BS 073727-1","NY","Own cl, acn, p, Sos"
"S5711","16.291","BS 073728-1","NY","Own cl, acn, p, Sos"
"S5712","16.291","BS 073729-1","NY","Own cl, acn, p, Sos"
"S5713","16.292","89734-2","NY","Spoken"
"S5714","16.292","89735-1","NY","Spoken"
"S5715","16.293","B 29384-3","NY","Contralto, Orchestra"
"S5716","16.293","B 29385-2","NY","Contralto, Orchestra"
"S5717","16.293","B 29768-2","NY","Contralto, Spoken"
"S5718","16.293","B 29769-1","NY","Contralto, Spoken"
"S5719","16.293","B 29799-1","NY","Contralto, vln, fl, p"
"S572","16.500","x","NY","Vocal & Piano"
"S5720","16.294","W 107862-1","NY","Baritone, Orchestra"
"S5721","16.294","W 107863-3","NY","Baritone, Orchestra"
"S5722","16.295","B 21823-2","NY","Vocal, Orchestra"
"S5723","16.295","B 21824-2","NY","Vocal, Orchestra"
"S5724","16.296","58301-2","NY","Soprano, Orchestra, Chorus"
"S5725","16.296","58304-1","NY","Soprano, Orchestra"
"S5726","16.296","B 21819-2","NY","Soprano, Orchestra "
