R5736,I've Found a New Baby,25355-A / 25355-B,1936-06-15,Benny Goodman,Victor - His Master's Voice,"78 RPM - 10"""
R5737,I've Got a Little Bird in My Heart,BAN 14483,,"Igal Bashan & ""The Good Friends""",Hed-Arzi,"33 1/3 RPM - 12"""
R5738,I've Got My Captain Working for Me Now,A2794,1919-09-14,Al Jolson,Columbia,"78 RPM - 10"""
R5739,I've Hitched My Wagon to a Star,25708-A / 25708-B,1937-10-22,Benny Goodman; Martha Tilton,Victor - His Master's Voice,"78 RPM - 10"""
R5740,I've Waited & Waited,MBD 451,,Mordechai Ben David,Oceanphonic,Cassette tape
R5741,Iber Behrg Un Iber Velder / Elender Kind,M-762 / M-765,,Kadimah Group of Hadassah; Joel Wyman,Banner,"78 RPM - 10"""
R5742,Iberbetn,100-3 b / 100-3 a,,Florence Dinerstein; Dvoire Mandell,Metro,"78 RPM - 10"""
R5743,Ibergemacht,3717 / 3717 B,1925-10,Jacob Rechzeit,Pathe,"78 RPM - 10"""
R5744,Ich Alain,72956-B / 72956-A,1920-11-22,Morris Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R5745,Ich an dir un dir an mir,73480-A / 73480-B,1922-07-07,Anna Hoffman; Jacob Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R5746,Ich Baink Ahaim,T 1006-1 / T 1006-2,,Goldele Malavsky; Goldie Malvsky,Tikva - Eurotone,"78 RPM - 10"""
R5747,Ich Bein A Border By Mein Veib,13224,1923-01,Morris Goldstein,Emerson,"78 RPM - 10"""
R5748,Ich beink aheim,E7430,1921-12,William Schwartz,Columbia,"78 RPM - 10"""
R5749,Ich beink noch mein shtedtel,8058-F,,William Schwartz,Columbia,"78 RPM - 10"""
R5750,Ich Beink Nuch Mein Shteitele,13180,1921-04,Simon Paskal,Emerson,"78 RPM - 10"""
R5751,Ich Beink Zurik Kein New York,E3669,1917-09,Sam Kasten,Columbia,"78 RPM - 10"""
R5752,Ich benk a heim,73488-B / 73488-A,1922-08-30,Ludwig Satz,Victor - His Master's Voice,"78 RPM - 10"""
R5753,Ich benk a Heim,16600-B / 16600-A,1910-06-14,Frances Simonoff,Victor - His Master's Voice,"78 RPM - 10"""
R5754,Ich Benk Noch Daine Schwartze Oigen,67126-B / 67126-A,1928-10-26,Michal Michalesko,Brunswick,"78 RPM - 10"""
R5755,Ich Benk Noch Mein Shetele,72894-A / 72894-B,1920-10-18,Simon Paskal,Victor - His Master's Voice,"78 RPM - 10"""
R5756,Ich bin a Bal-agole,73164-B / 73164-A,1921-11-08,Joseph Winogradoff,Victor - His Master's Voice,"78 RPM - 10"""
R5757,Ich bin a boarder by mein veib,73431-A / 73431-B,1922-07-07,Jacob Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R5758,Ich Bin A Boarder By Mein Weib,143,,Fyvush Finkel,Apollo,"78 RPM - 10"""
R5759,Ich Bin A Border Bei Mein Weib,A-14502 / B-14502,1923-01,Aaron Lebedeff,Vocalion,"78 RPM - 10"""
R5760,Ich bin a Mame,8128-F,1927-02,Jennie Goldstein,Columbia,"78 RPM - 10"""
R5761,Ich Bin a Yom Bondit / Ven Feivel Iz Gevenn a Kind,M-761 / M-766,,Kadimah Group of Hadassah; Joel Wyman,Banner,"78 RPM - 10"""
R5762,Ich Bin Abisl Groi/Josl Ber,B1-503-A / B1-503-B,,Sidor Belarsky,Besa,"78 RPM - 10"""
R5763,Ich bin Ferheirat in ich Hhab nit kein Weib,77611-A / 77611-B,1924-06-17,Morris Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R5764,Ich bin ferliebt in mein eigenem man,78531-B / 78531-A,1926-01-15,Nellie Casman,Victor - His Master's Voice,"78 RPM - 10"""
R5765,Ich Bin Geshtorben,1340-X,1919-08,Samuel Goldinberg,Emerson,"78 RPM - 10"""
R5766,Ich bin Sheriff,E3802,1917-09,Sam Kasten,Columbia,"78 RPM - 10"""
R5767,Ich Bin Verliebt ,67049-A / 67049-B,1928-01-09,Aaron Lebedeff,Brunswick,"78 RPM - 10"""
R5768,Ich Bleib a Bucher,E6014,1907-06,L. Kalisch,Columbia,"78 RPM - 10"""
R5769,Ich Darf Dich Vie A Loch In Kop,1262A / 1262,1947,Mildred Rosner,Sun,"78 RPM - 10"""
R5770,Ich Ferges,E1007,1912-06-17,Alex Silverstein,Columbia,"78 RPM - 10"""
R5771,Ich fohr nit auf kein car,8034-F,1924-04,Ludwig Satz,Columbia,"78 RPM - 10"""
R5772,Ich Fuhr Aheim,3742 / 3742 B,1926?,Morris Goldstein,Pathe,"78 RPM - 10"""
R5773,Ich Hab A Katarrh In Mein Nooz,03666 B / 03666,1923-12,Molly Picon,Pathe,"78 RPM - 10"""
R5774,Ich Hab Chacanim Far Alle Meidlach,E-9014,1923-04,Boris Rosenthal,Columbia,"78 RPM - 10"""
R5775,Ich Hab Chacanim Far Alle Meidlach,E9014,1923-04,Boris Rosenthal,Columbia,"78 RPM - 10"""
R5776,Ich Hob,E2273,1914-12-04,Benny Ziedman,Columbia,"78 RPM - 10"""
R5777,Ich Hob Dich,25-5052-B / 25-5052-A,1941-03-26,Bagelman Sisters,Victor - His Master's Voice,"78 RPM - 10"""
R5778,Ich Hob Dich,V-9090-A / V-9090-B,1941-03-26,Bagelman Sisters,Victor - His Master's Voice,"78 RPM - 10"""
R5779,Ich hob dich lieb,8124-F,1926,Irving Grossman,Columbia,"78 RPM - 10"""
R5780,Ich Hob Dich Tzufil Lieb,25-5042-B / 25-5042-A,1940-12-19,Seymour Rechtzeit,RCA Victor,"78 RPM - 10"""
R5781,Ich Hob Dich Tzufil Lieb,V-9080-B / V-9080-A,1940-12-19,Seymour Rechtzeit,Victor - His Master's Voice,"78 RPM - 10"""
R5782,Ich Hob Nit Keyn Bananes,021004,1923-07,Gus Goldstein,Pathe,"78 RPM - 10"""
R5783,Ich Hob Nit Keyn Bananes,12063-A / 12063-B,1923-07,Gus Goldstein,Perfect,"78 RPM - 10"""
R5784,Ich Hub For dir A Chusin,73961-A / 73961-B,1923-07-02,Jacob Jacobs; Anna Hoffman; Betty Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R5785,Ich Ken Dos Nit,8133-F,1927-03,Peisachke Burstein,Columbia,"78 RPM - 10"""
R5786,Ich Ken Fargessen Yeden Nor Nit In Dir,3738 / 3738 B,1926-04,Lucy Levin,Pathe,"78 RPM - 10"""
R5787,Ich musonfangen lchin,1256,1906,Mr. Rose,UHD&C,"78 RPM - 10"" single-sided"
R5788,Ich ob moire far mein weib,77204-B / 77204-A,1923-10-26,Morris Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R5789,Ich Raib Die Neigel Fun Die Finger,E7726,1922-03,Matilda St. Claire,Columbia,"78 RPM - 10"""
R5790,Ich Sing,25-5033-A / 25-5033-B,1940-03-14,Seymour Rechtzeit,RCA Victor,"78 RPM - 10"""
R5791,Ich Sing,V-9069-B / V-9069-A,1940-03-14,Seymour Rechtzeit,Victor - His Master's Voice,"78 RPM - 10"""
R5792,Ich ti alles vus mein Mama hot giten,72582-A / 72582-B,1919-12-15,Anna Hoffman; Jacob Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R5793,Ich Untershtitz,E3939,1917 - 1918,Morris Goldstein,Columbia,"78 RPM - 10"""
R5794,Ich Vel l Im Gehen,77486-B / 77486-A,1924-04-11,Nellie Casman,Victor - His Master's Voice,"78 RPM - 10"""
R5795,Ich vel shoin mehr nit ganvenen,8094-F,1925-10,Abraham Moskowitz,Columbia,"78 RPM - 10"""
R5796,Ich Vell Kumen Tsu Dir,1042 / 1042-A,,Max Kletter,Sun,"78 RPM - 10"""
R5797,Ich Vell Kumen Tsu Dir,1042 / 1042A,,Max Kletter,A.B.C. Recording Company,"78 RPM - 10"""
R5798,Ich Vil A Veib,B-2026A / B-2026B,,Leo Fuchs,Banner,"78 RPM - 10"""
R5799,Ich vil nit zein kein rebbi,8042-F,1924-08,Ludwig Satz,Columbia,"78 RPM - 10"""
R5800,Ich Vill A Chusin,1029-A / 1029-B,,Betty Reilly,DeLuxe,"78 RPM - 10"""
R5801,Ich vill Sich Shpilen,77992,1927-02-25,Nellie Casman,Victor - His Master's Voice,"78 RPM - 10"""
R5802,Ich Vill Zich Shpielen,1062-A / 1062-B,,Betty Reilly,DeLuxe,"78 RPM - 10"""
R5803,Ich Vill Zich Shpielen,8062,,Betty Reilly,DeLuxe,"78 RPM - 10"""
R5804,Ich Will a Boy,69305-A / 69305-B,1916-08-09,Rose Rubin,Victor - His Master's Voice,"78 RPM - 10"""
R5805,Ich will a Mädel,10924 / 10925,1907?,N. Glimer,Beka Grand Record,"78 RPM - 10"""
R5806,Ich Will Sich Shpielen,03699 / 03699 B,1925?,Joe Feldman,Pathe,"78 RPM - 10"""
R5807,Iches zi al de Riches,A 13046 / B 13046,1927-02-08,Aaron Lebedeff,Vocalion,"78 RPM - 10"""
R5808,Iches zi al de Riches,67065,1927-02-08,Aaron Lebedeff,Brunswick,"78 RPM - 10"""
R5809,Ida Kaminska and her Yiddish State Theatre of Poland,BR 50196,,Ida Kaminska,Bruno,"33 1/3 RPM - 12"""
R5810,Identity,CAS 15064,,Avi Toledano,Hed-Arzi,Cassette tape
R5811,Idle Conversation,B-2099 A / B-2099 B,,Myron Cohen,Banner,"78 RPM - 10"""
R5812,Iei Rozon,49104 A / 49104 B,,I. O. Iakoubson,Pathe,"78 RPM - 11 1/4"""
R5813,If I Could Be with You (One Hour Tonight),B-10458-A / B-10458-B,1935-11-22,Benny Goodman,Bluebird,"78 RPM - 10"""
R5814,If I Could Hold Thee Jerusalem,SDL-1001,1978,Sulu & Janet Bieber,Su-D-Lu Records,"33 1/3 RPM - 12"""
R5815,If I Embarass You Tell Your Friends,LAH 69,,Belle Barth,After Dark,"33 1/3 RPM - 12"""
R5816,If I Forget,87337,1921-09-28,Ernestine Schumann-Heink,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R5817,If I Forget The O Jerusalem - Songs of Jerusalem,SP-14,,Ziona Liron,CBS,"33 1/3 RPM - 12"""
R5818,"If I Forget Thee, O Jerusalem",TYIJ-76,,Mike Burstyn; Giora Feidman; Kenny Karen,United Jewish Appeal,"33 1/3 RPM - 12"""
R5819,"If I Forget Thee, O Jerusalem!",EDSO712,,Cantor Arturo Sergi,Elektra Entertainment,"33 1/3 RPM - 12"""
R5820,If I Only Had A Match,24296 A / 24296 B,1947-11-21,Al Jolson,Decca,"78 RPM - 10"""
R5821,If I Should Live Again,AL 9573,,Barry Manilow,Arista Records,"33 1/3 RPM - 10"""
R5822,If I Were a Rich Man,4-43970,,Herschel Bernardi,Columbia,45 RPM
R5823,If I were A Richman,G-101,,Bob Newkirk,Gemini Records,45 RPM
R5824,If I Were Rothschild & Jewish Folk Songs,MF 332,,Various,"Monitor Recordings, Inc.","33 1/3 RPM - 12"""
R5825,If I Were Rothschild - A Joyful Holiday,60144,1915-09-07,Sholom Aleichem,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R5826,If It's Song and Lafter You Are After Listen to Lou Mason,LP-1973,,Lou Mason,Marchelene Recording Co.,"33 1/3 RPM - 12"""
R5827,"If Not Now, When",22351,,Debbie Friedman,S.U.G,"33 1/3 RPM - 12"""
R5828,If We Could Be A-L-O-N-E,5402,,Vic Damone,Mercury Publications,"78 RPM - 10"""
R5829,If You Love Me (Really Love Me),20-5580,,Jan Peerce,RCA Victor,"78 RPM - 10"""
R5830,If You See Me Now,83910,,Chava Alberstein,CBS,"33 1/3 RPM - 12"""
R5831,If You Were But a Dream / White Christmas,36756,1944-11-14,Frank Sinatra,Columbia,"78 RPM - 10"""
R5832,IFC 3,IFC 3,1974,Moshe Eskayo,Israeli Folk Dance Center,"33 1/3 RPM - 12"""
R5833,Igal Bashan and Brosh,SI 31161,,Igal Bashan,Isradisc Ltd.,"33 1/3 RPM - 12"""
R5834,Ihr Kent Sich Forshteln,V-9020-A / V-9020-B,1929-10-29,Ludwig Satz,Victor - His Master's Voice,"78 RPM - 10"""
R5835,Ihr Mame's Chupeh Kleid,8152-F,1927-10,Jennie Goldstein,Columbia,"78 RPM - 10"""
R5836,Ihr Seit A Greener,E652,1910-08,Solomon Smuelwitz; Solomon Small,Columbia,"78 RPM - 10"""
R5837,Iko Miko,B 13015 / A 13015,1924-04,Aaron Lebedeff,Vocalion,"78 RPM - 10"""
R5838,Il Lacerato Spirito,8684-A / 8684-B,,Alexander Kipnis,Victor - His Master's Voice,"78 RPM - 12"""
R5839,Il Pleure Dans Mon Coeur,10-1341-A / 10-1341-B,,Jascha Heifetz,RCA Victor,"78 RPM - 10"""
R5840,Ilamay Handel sings Portraits of Jewish Life in Song,7013,,Ilamay Handel,Music Library,"33 1/3 RPM - 12"""
R5841,Ilan & Ilanit,BAN 14146,,Ilan & Ilanit,Hed-Arzi,"33 1/3 RPM - 12"""
R5842,Ilan & Ilanit,AP 328,,Ilan & Ilanit,Israphon,"33 1/3 RPM - 12"""
R5843,Ilan & Ilanit Shuv Itchem,RR 30600,,Ilan & Ilanit,Hataklit,"33 1/3 RPM - 12"""
R5844,Ilana Vered! The Great Israeli Pianist,SPC 21156,,Ilana Vered,London,"33 1/3 RPM - 12"""
R5845,Ilanit,DD 30803,,Ilanit,Hataklit,"33 1/3 RPM - 12"""
R5846,Ilanit,BAN 14612,,Ilanit,Hed-Arzi,"33 1/3 RPM - 12"""
R5847,Ilanit - Children songs,YAN14141,,Ilanit,Hed-Arzi,"33 1/3 RPM - 12"""
R5848,Ilanit Sings Children Songs,AN 14108,,Ilanit,Hed-Arzi,"33 1/3 RPM - 12"""
R5849,Ilanit Solo,BAN 14589,,Ilanit,Hed-Arzi,"33 1/3 RPM - 12"""
R5850,Im Abendroth,64492,1914-03-19,Julia Culp,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R5851,Im Baarazim,760,,Naomi Zuri,Hed-Arzi,"78 RPM - 10"""
R5852,Im Baarazim,772-M / 777-M,,Naomi Zuri,Arzi Records,"78 RPM - 10"""
R5853,Im Eshkachech Yerushalayim,8T-103,,Camp S'dei Chemed International,Pincus Belsky,8-track tape
R5854,Im Eshkochech Yerusholayim,5002B / 5002A,,Cantor Isaiah Guttman,International Music Company,"78 RPM - 10"""
R5855,Im Hoopalnu,116,,Israel Folk Dance Orchestra,Israel,"78 RPM - 10"""
R5856,Im Kahne,87170,1913-09-17,Ernestine Schumann-Heink,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R5857,Im Kahne,87170,1913-09-17,Ernestine Schumann-Heink,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R5858,Ima! Uri Rotse Ketsat Mayim,AN 14066,,Israel Gurion,Hed-Arzi,"33 1/3 RPM - 12"""
R5859,Imaginary Voyage - Lea Goldberg songs,12187,,Various,Phonodor,"33 1/3 RPM - 12"""
R5860,Imale,KZ.1014 / KZ.1013,,M. Bern,Kol Zion,"78 RPM - 10"""
R5861,Immer leiser wird mein Schlummer,64553,1915-12-28,Julia Culp,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R5862,Immortal Stories from the Book of Books - Crossing the Red Sea,,,unknown,Union of American Hebrew Congregations,"78 RPM - 12"""
R5863,Immortal Stories from the Book of Books - Part 2 - Crossing the Red Sea,,,unknown,Union of American Hebrew Congregations,"78 RPM - 12"""
R5864,Immortal Stories from the Book of Books - Part 2 - The Birth of a Leader,,,unknown,Union of American Hebrew Congregations,"78 RPM - 12"""
R5865,Immortal Stories from the Book of Books - Part 3 - Crossing the Red Sea,,,unknown,Union of American Hebrew Congregations,"78 RPM - 12"""
R5866,Immortal Stories from the Book of Books - Part 3 - The Birth of a Leader,,,unknown,Union of American Hebrew Congregations,"78 RPM - 12"""
R5867,Immortal Stories from the Book of Books - The Birth of a Leader,,,unknown,Union of American Hebrew Congregations,"78 RPM - 12"""
R5868,Improvised Love,467750-2,,Chava Alberstein,NMC Music Ltd.,CD
R5869,Imri Li,903-A / 903-B,,R. David,Zamir,"78 RPM - 10"""
R5870,In 100 Yohr Erum,03562 / 03562 B,1919 - 1920,Joseph Feldman,Pathe,"78 RPM - 10"""
R5871,In a Galitzianer Shvitz-Bod,8186-F,1929-02,Der Galitzianer Komiker,Columbia,"78 RPM - 10"""
R5872,In a Gondola - Impromptu,64530,1915-10-04,Mischa Elman,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R5873,In a klein shtibele,E7573,1922-03,William Schwartz,Columbia,"78 RPM - 10"""
R5874,In A Klein Shtiebele,13207,1922-02,Abraham Rosenstein,Emerson,"78 RPM - 10"""
R5875,In a Litvish Derfel,106 A / 106 B,,Jenny Jaroslawsky,Songcraft,"78 RPM - 10"""
R5876,In a Misty Garden,SI 31009,,Avi Toledano,Hed-Arzi,"33 1/3 RPM - 12"""
R5877,In a Mountain Pass,12460-A / 12460-B,,Arthur Fiedler,RCA Victor,"78 RPM - 12"""
R5878,In a Persian Market,4338-A / 4338-B,,Arthur Fiedler,RCA Victor,"78 RPM - 10"""
R5879,In a Sentimental Mood ; These Foolish Things Remind Me Of You,25351-A / 25351-B,1936-06-15,Benny Goodman,Victor - His Master's Voice,"78 RPM - 10"""
R5880,In a Shanty in Old Shanty Town,23622 A / 23622 B,1946-02-04,Johnny Long,Decca,"78 RPM - 10"""
R5881,In a Shvitzbud,A 67117 / B 67117,1928-09-26,Max Wilner,Vocalion,"78 RPM - 10"""
R5882,In a Simmer Tug a heissen,63835-B / 63835-A,1909,Frau Pepi Litmann,Victor - His Master's Voice,"78 RPM - 10"""
R5883,In Alten Bais-hamedrosh,75009-B / 75009-A,1928-11-03,Maurice Schwartz,Brunswick,"78 RPM - 12"""
R5884,In alten beishamedresch,78743-B / 78743-A,1926-05-05,Maurice Schwartz,Victor - His Master's Voice,"78 RPM - 10"""
R5885,In America It's Good,PLG-1005,,Emil Gorovets,Mag-Concerts and Arts,"33 1/3 RPM - 12"""
R5886,In Celebration of Israel,8.559461,,Various,Naxos,CD
R5887,In Celebration of Rosh Hashanah - Yom Kippur,,,Norman Wain - Choir,Jewish Cultural Society,CD
R5888,In Cheder'l,E5229,1920,Cantor Shloimele Rothstein,Columbia,"78 RPM - 12"""
R5889,In Cheder'l,68598-A / 68598-B,1922-09-05,Mordechay Hershman,Victor (Special Record Mfg. for Gramophone),"78 RPM - 12"""
R5890,In Cheder'l/A Dudele, 68598-A/68598-B,1922-09-05,Mordechay Hershman,Victor - His Master's Voice,"78 RPM - 12"""
R5891,In Chorus 13 Cantors,,,Cantor Robert Nadell,Union of American Hebrew Congregations,"33 1/3 RPM - 10"""
R5892,In Concert,MBLK3,,Various,TCM Branick,"33 1/3 RPM - 12"""
R5893,In Concert,BTK 1,,Arthur Koret,Classic Arts,"33 1/3 RPM - 12"""
R5894,In Concert,ZR118,,Sol Zim,Zimray,Cassette tape
R5895,In Concert,L80P47449,,Cantor Maurice Levy;Beatrice Horwitz,Congregation Rodfei Sholom,"33 1/3 RPM - 12"""
R5896,In Der Finster,1841-A / 1841-B,,Sarah Gorby,Londisc,"78 RPM - 10"""
R5897,In der Früh,65518-A,,Helena Gespass,Victor - His Master's Voice,"78 RPM - 10"""
R5898,In die Dorf [V'aoule],68633-A / 68633-B,1923-02-17,Nathan Shilkret,Victor - His Master's Voice,"78 RPM - 12"""
R5899,In Exitu Israel (Psalms 114 and 115),MHS 1021,,Jean-Noel Hamal,Musical Heritage Society,Cassette tape
R5900,In Fremden Land,16598-A / 16598-B,1910-07-15,Frances Simonoff,Victor - His Master's Voice,"78 RPM - 10"""
R5901,In Galilee (Bagalil) (Song of the Shepherd),8246-F,1937-07-23,Bracha Zefira,Columbia,"78 RPM - 10"""
R5902,In God's Name,IMC 1080,,David (Dudu) Fisher,Israel Music Foundation,Cassette tape
R5903,In Goldenem Land,B-2108-B / B-2108-A,,Feigele Panitz,Banner,"78 RPM - 10"""
R5904,In Hantike Tseitn,6227,,Shmuel Sevgal,CBS,"33 1/3 RPM - 7"""
R5905,In His Own Compositions,AN 42 24,,Cantor Yehoshua Wider,Hed-Arzi,"33 1/3 RPM - 12"""
R5906,In His Own Style,T-500,,Avshalom Katz,"Juniper Studios, Dowring Studiios","33 1/3 RPM - 12"""
R5907,"In Israel Today - Volume 1: Songs and Dances of the Jews from Bukhara, Uzbekistan, and Cochin",W 9805,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5908,"In Israel Today - Volume 1: Songs and Dances of the Jews from Bukhara, Uzbekistan, and Cochin",WF-12026,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5909,In Israel Today - Volume 2: Music of the Jews from Morocco,WF-12027,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5910,In Israel Today - Volume 2: Music of the Jews from Morocco,W 9806,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5911,"In Israel Today - Volume 3: Songs of the Jews from Yemen, the Atlas Mountains, Tunisia, and Spain",WF-12028,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5912,"In Israel Today - Volume 3: Songs of the Jews from Yemen, the Atlas Mountains, Tunisia, and Spain",W 9810,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5913,In Israel Today - Volume 4: Music of the Jews from Eastern Europe,WF-12029,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5914,In Israel Today - Volume 4: Music of the Jews from Eastern Europe,W 9811,,Deben Bhattacharya,Westminster Recording,"33 1/3 RPM - 12"""
R5915,In Joy And Sorrow - 13 Yiddish Songs,AN 69-03,,Soyna Lizaron,Arton (Hed-Arzi),"33 1/3 RPM - 12"""
R5916,In Memoriam,YT 35498,,Richard Tucker,Columbia,Cassette tape
R5917,In Memoriam,Private,,Cantor Zvee Aroni,Private label,CD
R5918,In Memoriam,D3M 33448,,Richard Tucker,Columbia,"33 1/3 RPM - 12"""
R5919,In Memoriam,S 63594,,Chava Alberstein; Yehoram Gaon; Geula Gil,CBS,"33 1/3 RPM - 12"""
R5920,In Memoriam: Darius Milhaud 1892-1974,WGS-8281,,Heinz Rehfuss,ABC Records,"33 1/3 RPM - 12"""
R5921,In Memory of Martyr ItzokKatznlosn/Hamangina by Martyr I. Glatshtayn,RL16449 / RL16450,,Noah Nachbush,Noah Nachbush Records,"78 RPM - 10"""
R5922,In Mine Shtatel,B-576-B / B-576-A,,Moisher Oysher,Banner,"78 RPM - 10"""
R5923,In My Arms,38964,1950-08,Mitch Miller,Columbia,"78 RPM - 10"""
R5924,In My Own Lifetime,4-45285,,Herschel Bernardi,Columbia,45 RPM
R5925,In My Valley,MCB 14276,,The Gevatron,Hed-Arzi,Cassette tape
R5926,In Myna Oigen Bist Du Shain; Git Mir Oop Mazel-Tov,B-542-A / B-542-B,,Barry Sisters,Banner,"78 RPM - 10"""
R5927,In Odess,67058-A / 67058-B,1926-06-23,Aaron Lebedeff,Brunswick,"78 RPM - 10"""
R5928,In Odess,B 13039 / A 13039,1926-06-23,Aaron Lebedeff,Vocalion,"78 RPM - 10"""
R5929,"In Odess, In Odess",8117-F,1926-04,Peisachke Burstein,Columbia,"78 RPM - 10"""
R5930,In Odess: Yiddish Songs from Warsaw,102551,,,Skylark Productions,CD
R5931,In Old Jerusalem,BAN 14041,,Reevka Meechaelle,Hed-Arzi,"33 1/3 RPM - 12"""
R5932,In Other Words,,,Helen Epstein; Helen Fremont; Myla Goldberg,Brandeis University,CD
R5933,In Praise of Kalya,BAN14523,,Yaffa Yarkoni,Hed-Arzi,"33 1/3 RPM - 12"""
R5934,In Praise of Kalya,DD 35128,,Yaffa Yarkoni,Hataklit,"33 1/3 RPM - 12"""
R5935,In Prayer with Moshe Ganchoff,G-65,,Moshe Ganchoff,P. Newman,"33 1/3 RPM - 12"""
R5936,In Schul aran,3539 / 3539 B,,Adolf Melzer,Pathe,"78 RPM - 10 1/2"""
R5937,In Shtedtele Nikolayev,8006-F,1923-10,David Medoff,Columbia,"78 RPM - 10"""
R5938,In Shturem,Y-199,,Augusta Zimmerman (reader),JBI Talking Books,Cassette tape
R5939,In Song and Prayer,1008,,Cantor Allen S. Stearns,Rockford Recording Co.,"33 1/3 RPM - 12"""
R5940,In Spite of It All,SFM011CD,,Safam,Safam,CD
R5941,In Sweet September,A2946,1920-04-30,Al Jolson,Columbia,"78 RPM - 10"""
R5942,"In the ""Cantorial"" Tradition",51244,,Paul Zim,Simcha Procutions,Cassette tape
R5943,In the Beginning,VRS 9060/1,,Charlton Heston,Vanguard,"33 1/3 RPM - 12"""
R5944,In the Beginning,MLP 22,1985,Cantor Roger Weisberg,Beth El,"33 1/3 RPM - 12"""
R5945,In the Beginning,SWP 600,,Debbie Friedman,Sound Write Productions,CD
R5946,In the Beginning - Bible Stories for Children,FC 7105 (FP 105),,Sholem Asch,Folkways Ethnic Records,"33 1/3 RPM - 10"""
R5947,In The Fiddler's House,7243 5 55555 2 6,,Itzhak Perlman,Angel Records,CD
R5948,In The Fiddler's House,4DS 7243 5 55555 4 0,,Itzhak Perlman,Angel Records,Cassette tape
R5949,In the Hour of Trial,87300,1918-09-12,Alma Gluck; Efrem Zimbalist,Victrola Record,"78 RPM - 10"" single-sided"
R5950,In the Palace of the King,VRS 9192,,Shlomo Carlebach; Benedict Silverman,Vanguard,"33 1/3 RPM - 12"""
R5951,In the Palace of the King,AN 68-65,,Shlomo Carlebach; Benedict Silverman,Vanguard,"33 1/3 RPM - 12"""
R5952,In the Palace of the King,VSD 79192,,Shlomo Carlebach,Vanguard,"33 1/3 RPM - 12"""
R5953,In the Sweet Bye and Bye,87307,1918-07-30,Ernestine Schumann-Heink,Victrola Record,"78 RPM - 10"" single-sided"
R5954,In the Sweet Bye and Bye,87307,1918-07-30,Ernestine Schumann-Heink,Victrola Record,"78 RPM - 10"" single-sided"
R5955,In the synagogue with the great cantors,GRC 286,1973,,Greater Recording Co.,"33 1/3 RPM - 12"""
R5956,IN THE SYNAGOGUE WITH THE GREAT CANTORS,GRC 312,1973,,Greater Recording Co.,"33 1/3 RPM - 12"""
R5957,In The Synagogue with the Great Cantors,GRC 308,1973,,Greater Recording Co.,"33 1/3 RPM - 12"""
R5958,In the Synagogue with the Great Cantors Series,GRC U 3335282,,Cantor Yitzkhok Glickstein,Greater Recording Co.,"33 1/3 RPM - 12"""
R5959,In the Synagogue with the Great Cantors Series - Volume 10,GRC 318,,Cantors: Avrohom Manovitz; Yeshiah Meisels,Greater Recording Co.,Cassette tape
R5960,In the Synagogue with the Great Cantors Series - Volume 12,GRC 324,,Various,Greater Recording Co.,"33 1/3 RPM - 12"""
R5961,In the Synagogue with the Great Cantors Series - Volume 4,GRC 284,,Cantor Yitzkhok Glickstein,Greater Recording Co.,"33 1/3 RPM - 12"""
R5962,In unzer eigne land,E3801,1917-10,Jacob Silbert,Columbia,"78 RPM - 10"""
R5963,In Vain Keller,25-5046-A,1941?,Jewish Orchestra,RCA Victor,"78 RPM - 10"""
R5964,In Vain Keller,V-9084-A / V-9084-B,1940? - 1941?,Jewish Orchestra,Victor - His Master's Voice,"78 RPM - 10"""
R5965,In Wonderland - side 1: In an Orem Shtibele / Tzipelle,,,David Bridger; Albert Bitter,Bureau of Jewish Education - LA Jewish Community Council,"78 RPM - 10"""
R5966,In Wonderland - side 3: Ot Azoi,,,David Bridger; Albert Bitter,Bureau of Jewish Education - LA Jewish Community Council,"78 RPM - 10"""
R5967,In Your Arms,20-4019-A / 20-4019-B,,Dinah Shore; Tony Martin,Victor - His Master's Voice,"78 RPM - 10"""
R5968,"Inaugural Concert, May 19, 1977",Pas-1028,,Abraham Kaplan; Park Avenue Synagogue Chorale,Private label,"33 1/3 RPM - 12"""
